職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
愛生育生技-海外助理,送子鳥診所,新竹市,"月薪32,000~40,000元",//www.104.com.tw/job/7b843?jobsource=jolist_c_relevance,"工作內容
1.部門相關文件建檔及管理
2.系統操作、資料申報上傳等
3.庫房管理、廠商聯繫、環境維護
4.客戶業務內容介紹
5.客戶電聯與維繫
6.推廣單位專案計畫與執行
7.客戶招待茶水協助
8.公證外出陪同
9.執行並協助追蹤交辦事項
10.有理想且熱情上進者，可培訓為專員
11.適合生物相關科系畢業生、例如護理科系、醫技系、生命科學系、保健營養學系、醫務管理系…等",專科、大學、碩士,不拘,[],有門市服務或客服部門經驗者尤佳
環境工程師,毅泰管理顧問股份有限公司,新北市板橋區,"月薪33,000元以上",//www.104.com.tw/job/6jws3?jobsource=jolist_c_relevance,"具環境工程、環境科學、自然資源管理、環境政策研究等工作相關經驗之人員，曾負責執行中央政府各部會(包括環保署、經濟部.....等)、各縣市局處(包括環保局、產發局.....等)及其他民間公司等單位所委託之各項委辦計畫尤佳。

其工作範圍包括：
一、文件資料蒐集彙整、報告撰寫、簡報製作，參與專案會議等。
二、執行各類型政府專案工作項目，專案期程控管，及委外單位協調等工作。


其他條件 
☆抗壓性強、具企圖心 
☆細心迅速、機動性高
☆認真負責、時間規劃",大學、碩士,環境工程相關、其他自然科學相關、其他工程相關,"['Excel', 'PowerPoint', 'Word', '中文打字50~75', '英文打字20~50']","☆具小客車實際上路經驗者佳
☆會使用Adobe illustrator、PS、影音剪輯軟體等佳"
CSR 資深專員/副理,頤德國際股份有限公司,台北市大安區,待遇面議,//www.104.com.tw/job/3oxgl?jobsource=jolist_c_relevance,"•CSR顧問諮詢服務
•CSR共識營與策略課程
•CSR報告書製作
•CSR活動規劃執行

能力條件
 對CSR領域有相關經驗或證照者為佳
 對CSR有熱情有想法
 須具備中英文說寫流暢精通之能力
 善於溝通與簡報
 資料蒐集與彙整能力
 具有豐沛的學習能力
 擁有環境科學背景者為佳

",大學、碩士,不拘,"['Python', 'Excel', 'Outlook', 'PowerPoint', 'Xmind', 'Power BI\u200b', 'Adobe Photoshop', 'Illustrator']","1.不吸煙,溫文有禮,樂觀進取
2.中.英文聽說讀寫務必流暢精通
3.思路清晰，負責任，並具豐沛的學習能力
4.團隊合作度高
5.具企圖心及國際觀
6.主動積極學習
7.時常追求永續知識提升
8.具備永續相關證照、環境面相關證照
"
CSR 專員,頤德國際股份有限公司,台北市大安區,"月薪33,000~40,000元",//www.104.com.tw/job/7b3k2?jobsource=jolist_c_relevance,"•CSR顧問諮詢服務
•CSR共識營與策略課程
•CSR報告書製作
•CSR活動規劃執行

能力條件
 對CSR領域有相關經驗或證照者為佳
 對CSR有熱情有想法
 須具備中英文說寫流暢精通之能力
 善於溝通與簡報
 資料蒐集與彙整能力
 具有豐沛的學習能力
 擁有環境科學背景者為佳

",大學、碩士,不拘,"['Python', 'Excel', 'Outlook', 'PowerPoint', 'Xmind', 'Power BI\u200b', 'Adobe Photoshop', 'Illustrator']","1.不吸煙,溫文有禮,樂觀進取
2.中.英文聽說讀寫務必流暢精通
3.思路清晰，負責任，並具豐沛的學習能力
4.團隊合作度高
5.具企圖心及國際觀
6.主動積極學習
7.時常追求永續知識提升
8.具備永續相關證照、環境面相關證照
"
行銷企劃人員(行政),ROSEMARY 螺絲瑪莉義麵坊_蘿絲瑪莉義麵坊,台北市中山區,"月薪30,000~35,000元",//www.104.com.tw/job/79atl?jobsource=jolist_c_relevance,"* 進行數據蒐集優化，含工作流程規劃
* 數據統計分析，數據探勘提供解決方案。
* 數據研究報告、資料視覺撰寫呈現。
* 透過演算法、數據分析或會員消費行為分析，提升行銷價值。
* 執行主管交辦事項與專案。
* 管理FB, IG粉專

#具有獨立挖掘數字，分析數據，找出機會、發現問題。積極主動追蹤績效的數字科學的行銷數據研究人才，
#具數據報告撰寫與簡報能力，落實執行的行銷數據者",專科以上,不拘,"['Excel', 'PowerPoint', 'Image/Imaging', 'Microsoft Photo Editor', 'Adobe Photoshop', 'Illustrator']"," 1. 熟 excel 操作及函數運用
2. 對餐飲有興趣, 具服務熱忱 "
電商網站行銷專員/資深專員,苓業國際開發有限公司,新北市汐止區,"月薪34,000~40,000元",//www.104.com.tw/job/7n6c0?jobsource=jolist_c_relevance,"1. KOL媒體企劃、合作規劃、洽談及執行對外的行銷活動
2. 開發、接洽各網路平台如Facebook、IG及抖音之KOL並建立合作關係
3. 以網紅行銷建立、推廣、經營品牌形象，並負責相關文宣資料的規劃與製作
4. 拓展開發名人、網紅或團購主合作品牌行銷與產品銷售
5.開發B2B客戶，拓展市場。
6.國內B2B批發業務接洽及訂單處理。
7.配合公司策略，多元化通路批發業務。
8. 其他主管交辦事項

*獎金另計*

公司位置緊鄰汐科火車站位於遠雄U-Town內
交通方式參考:
1.搭台鐵至汐科站(汐止科學園區站)後步行約5分鐘
2.搭捷運到南港展覽館後轉乘遠雄U-Town的接駁車

交通時間參考:
南港火車站到汐科站約5~6分鐘
松山火車站到汐科站約8~9分鐘
台北火車站到汐科站約15~17分鐘
板橋火車站到汐科站約27~31分鐘
萬華火車站到汐科站約22~25分鐘
樹林火車站到汐科站約35~37分鐘

",專科、大學、碩士,不拘,[]," 1. 熟 excel 操作及函數運用
2. 對餐飲有興趣, 具服務熱忱 "
【全球知名市調公司】Data Quality Manager_薪資可依經驗詳談_JPS_861,藝珂人事顧問股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/7ncaz?jobsource=jolist_c_relevance,"公司遍佈全球100多個國家，透過旗下各領域專業的事業體及全球30,000名員工， 產業廣涵快速消費用品、零售通路、醫藥、汽車、財務金融、科技電信、菸酒、娛樂餐飲與政治、社會研究等，並專精於品牌資產、廣告創意、媒體成效、產品創新、購物行為、消費者體驗等領域之研究。提供高品質的線上、線下與質化、量化調查、專精於消費者指數研究、整合大數據資料蒐集、運用AI技術，提供各產業商業策略諮詢。

擁有優秀的經營團隊，整體營運穩定，獲利狀況也逐年提升。重視每一位員工，有良好工作環境，也提供學習及成長空間。我們喜歡熱愛精進自己、挑戰新事物，具有敏銳的觀察力，充滿無限好奇心，並善於溝通合作、整合內外資源，能客觀、有邏輯地，享受上台簡報，將所分析出的數據自信地為客戶解決問題，熱愛找出數據背後Insight的人才！

【About this role】
• 實施並幫助定義質量標準和政策。
• 通過消費者面板研究業務的經驗和知識，在所有戰略和運營計劃中擔任台灣項目質量的監護人。
• 負責面板健康和穩定性、樣本設計、影響和提取分析因子創建等任務。
• 擁有對運營程序的本地審計，定義和監控月度結果，並預測實現面板和交付目標。
• 維護所有與質量相關的程序。
• 提供流程紀律、一致性並持續改進指定市場的當前績效管理
• 監控和審查質量保證。對導致性能不佳或無法交付的過程缺陷進行故障排除、解決、補救和大修。
• 通過數據驅動的決策制定與客戶服務保持強大的協作關係。",專科、大學、碩士,不拘,"['Python', 'R', 'Excel', 'Outlook', 'Word']","【The Ideal YOU】
◆ 相關學科的大學學位尤佳，例如：統計學、數學、數據科學
• 至少4 年的數據相關環境工作經驗。
• 良好的英語水平。
• 能夠清晰、自信地進行口頭和書面溝通，與當地的業務水平以及與區域質量團隊和其他市場的同行進行溝通。
• 邏輯思維和分析思維。
• 擁有 Excel 技能和 SQL 或類似的軟體相關知識。
• 專精R-Language。
• 能夠自我激勵和獨立以及團隊合作。

【Benifit】
辦公室氛圍／企業文化
◆ 彈性的上班時間
◆ 平等的管理文化
◆ 開放暢通的溝通
◆ 互助的團隊氣氛
◆ 同儕主管老闆超級NICE
多元訓練／長期發展
◆ 新人到職後的教育訓練課程
◆ 依職務需求提供國內外職能及發展訓練課程
◆ 免費使用全球LinkedIn Learning學習課程
◆ 擁有全球多元發展機會
◆ 市場調查產業人脈網絡
身理／心理健康
◆ 每年免費健康檢查福利
◆ 醫護臨場醫師/護理師
◆ 員工協助方案EAP
◆ 提供免費按摩服務
福委會／公司籌辦活動
◆ 慶生會／Town-hall meeting
◆ Team building activities ／部門聚餐
◆ 感恩節／聖誕節／尾牙Party／公益愛心活動等等
獎／禮金
◆ 年終獎金、績效獎金、三節禮金
◆ 結婚、生育禮金、喪葬慰問金、語言進修補助
◆ 年度台灣、亞洲區及全球員工特殊優秀表現獎勵
福利／保險
◆ 法定勞保、健保及退休金制度
◆ 團保福利照顧員工本人及眷屬(配偶、子女及父母)
請 / 休假
◆ 優於勞基法規定天數之年假、生日假、有薪病假◆"
IT資訊主管,元佑實業股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7nvrz?jobsource=jolist_c_relevance,"【元佑集團　元利儀器股份有限公司】
創立於西元1970年，總代理日本OLYMPUS株式会社所生產之工業、醫療與生技檢測相關製造產品，如：工業顯微鏡、工業內視鏡、高速攝影機、顯微量測儀器、生物顯微鏡及LCD自動檢查設備等，為OLYMPUS在台灣半世紀以來最信賴、關係最密切之合作夥伴。我們除持續引進包括OLYMPUS在內之高品質商品於醫療、檢驗、半導體、製造業、航太、能源、科學研究⋯⋯等各種專業領域，更致力於提供最完善的在地服務並促進學術交流，業務範圍遍及全台與大中華地區，品質深受客戶信賴。

【工作內容】
1.依公司策略目標，規劃整體資訊發展與應用
2.硬體與軟體架構分析診斷，並具備系統任務優化改善能力
3.評估各項資訊系統開發或導入計劃與維護等相關工作
4.資訊系統相關稽核作業，定期資訊資產盤點及相關作業
5.公司資訊設備、電腦軟硬體、網路故障排除及使用者端相關資訊問題處理
6.規劃工程作業流程，如電腦報修、配備升級、軟體新購作業辦法等
7.系統資料異常與監控分析
8.資安規劃與管理
9.部門人員管理，溝通、協調與指導，確保進度與任務達成
10.負責軟體分析、設計及程式撰寫



【薪資福利】
每年敘薪加給升等，依表現另有晉升加給
完善退休制度",大學以上,資訊工程相關、資訊管理相關,[],"【必備條件】
1.具備至少三年以上資訊相關領域之主管職經驗
2.具備專案導入之經驗，有能力進行專案規劃及進度掌控。
3.具備良好應對溝通能力
4.具備良好的邏輯分析能力
5.積極回報工作進度
6.對資訊領域相關工作具有高度興趣者"
政治大學台灣政經傳播研究中心 黃紀教授 誠徵計畫專任助理（調查訪問案）一名,國立政治大學_台灣政經傳播研究中心,台北市文山區,"月薪36,050~38,000元",//www.104.com.tw/job/6wlyk?jobsource=jolist_c_relevance,"職位名稱：專任助理（訪案）（碩士級）

工作內容及應徵資格：
1. 本職務徵求訪案助理，主要工作內容是蒐集並清理研究資料：包括規劃整體訪案執行細節、擬定執行流程與標準化程序、招募訪員與部署訪區，訪問期程內運用嚴格而且標準化程序，儘可能在有限的時間內完成一定數量的研究樣本，訪問調查期間協助確保訪問品質、取得樣本資料後篩除或修正有問題的資料，最後交給研究團隊進行嚴謹的學術研究。
2. 本調查案為長期追蹤調查研究，計畫期程已通過核定為五年(2018-2022)，每年預計執行二至三次訪問調查，今(2022)年為第五年，且規劃於2022持續辦理追蹤訪問。本職務為一年一聘，若能長期任職者將優先考量聘任。
3. 本職務為訪案助理，訪案期間需配合平日晚間或假日出差，且需有駕照、能駕駛交通工具。訪問期間須與地區訪員、訪區督導共同合作，與村里長(及幹事)、社區管理委員會人員、受訪者及家屬接觸，須具備人際接觸的親和力與主動積極的態度。
4. 具執行調查訪問經驗、學校專案計畫者者尤佳。
5. 具台語聽說溝通能力。
6. 具基礎統計概念，熟悉Stata、SPSS、R軟體等相關統計程式尤佳。
7. 具教育部認可之國內外碩士級助理，政治、統計等社會科學相關系所畢業尤佳。
8. 主動積極、具服務熱忱、細心且抗壓性高，能按時完成交付事項。",碩士,不拘,"['Excel', 'PowerPoint', 'Word']","待遇：依照「 國立政治大學研究計畫專任助理人員工作酬金敘薪參考表」（碩士級）。

聘期：自報到日起至111年12月31日。若之後有下一期計畫，視表現續聘。

檢附文件：履歷、自傳、其他可供參考資料（例如：英文能力證明、學歷證明、工作經驗證明等）。

工作地點：台北市文山區指南路二段64號政治大學 台灣政經傳播研究中心

"
數位社群行銷企劃 Planner,亞瑞特數位社群行銷有限公司,台北市松山區,"月薪26,000~38,000元",//www.104.com.tw/job/53pn1?jobsource=jolist_c_relevance,"【一起來玩創意、當客戶的生意顧問、策略規劃師！】

1. 出色的提案技巧
2. 傑出的行銷企劃撰寫能力
3. 數位行銷創意發想
4. 品牌網路策略思考
5. 文案撰寫
6. 曾服務數位行銷相關經驗，待過代理商尤佳
7. 請務必展現你對網路行銷的熱愛並附上個人創作、企畫書、社群經營...等(形式不拘)

【亞瑞特別培育】
1. 全方位：
數位社群360操盤行銷一站式服務，從「社群經營」到「活動推廣」再到「廣告投放」、「導流導購」，皆可通盤串聯式推廣。
   ☆☆☆對您來說：有機會學習全面數位社群行銷、一起與夢想的同仁，創意創造！

2. 科學化：
保證效益；精通-數據分析／策略創意／受眾內容等優化
 ☆☆☆對您來說：更透徹了解消費者、更精通效益操作、更貼切操盤客戶生意

3. 專業社群顧問：
「全員證照化」，打造專業級數位社群行銷專業顧問服務
 ☆☆☆對您來說：享有業界最高規格的數位行銷教育訓練！考取證照！

【口說無憑 讓你看看真本事！】
動動手點擊下列連結，讓你更了解亞瑞特：

☆人
權威掛帥：https://bit.ly/3NB2UHQ
公司氣氛：https://bit.ly/3MOaXAN
堅強團隊：https://bit.ly/3wNzHUh

☆知識
專業領航：https://bit.ly/3t09yzv
知識分享：https://bit.ly/3M2CVbb
證照培訓：https://bit.ly/3z0GRGh

☆創造力
 成功作品：https://bit.ly/3lJ49IT
 有口皆碑：https://bit.ly/3NyZ6Xx
 品牌精神：https://bit.ly/3MOq3Xl

●公司資料
  官網：https://bit.ly/3sTcvSn
  粉專：https://bit.ly/3NEx6l4
  頻道：https://bit.ly/3PGPr2R

亞瑞特　數位社群行銷第一品牌！歡迎你的加入！",大學以上,不拘,"['Excel', 'PowerPoint', 'Word']","待遇：依照「 國立政治大學研究計畫專任助理人員工作酬金敘薪參考表」（碩士級）。

聘期：自報到日起至111年12月31日。若之後有下一期計畫，視表現續聘。

檢附文件：履歷、自傳、其他可供參考資料（例如：英文能力證明、學歷證明、工作經驗證明等）。

工作地點：台北市文山區指南路二段64號政治大學 台灣政經傳播研究中心

"
行政-神經外科-研究助理,佛教慈濟醫療財團法人台北慈濟醫院,新北市新店區,"月薪36,050~43,570元",//www.104.com.tw/job/7k40p?jobsource=jolist_c_relevance,"【徵才條件】
1.生命科學相關科系或有PCR ,RNA extraction,Western blot
分生相關工作經歷，有動物實驗相關經歷尤佳
2.學/碩士畢業

【待遇】比照科技部月薪,含勞健保與勞退。

【聯絡人/聯繫方式】意者請備學經歷及個人資料， E-MAIL至kuofeng1234@gmail.com 聯絡人:台北慈濟醫院黃醫師。
標題請註明【應徵研究助理】
合者面談，不合者恕不函覆，謝謝。

",碩士,不拘,[],"待遇：依照「 國立政治大學研究計畫專任助理人員工作酬金敘薪參考表」（碩士級）。

聘期：自報到日起至111年12月31日。若之後有下一期計畫，視表現續聘。

檢附文件：履歷、自傳、其他可供參考資料（例如：英文能力證明、學歷證明、工作經驗證明等）。

工作地點：台北市文山區指南路二段64號政治大學 台灣政經傳播研究中心

"
南區銷售工程師,宜福門電子有限公司,高雄市前鎮區,待遇面議,//www.104.com.tw/job/7eck5?jobsource=jolist_b_relevance,"1. 於負責區域內執行客戶銷售計畫，按與公司達成共識之成長目標落實日常銷售行為。
2. 開發新客戶、拓展市場，並與現有客戶建立良好的客戶關係。
3. 按公司產業推廣目標、分析客戶結構、並創造新的銷售額。
4. 具備一定的技術能力、產品能力，包含售前應用及售後服務，提供客戶解決產品應用的基本技術問題。
5. 其他服務及相關⼯作⽀援。
6. 駐點高雄總部，業務負責南部地區含高雄市、屏東縣市、台南縣市、嘉義縣市。",碩士,不拘,"['Windows 10', 'Excel', 'OneNote', 'Outlook', 'PowerPoint', 'Word', '中文打字20~50', '英文打字20~50']","● 大學本科學歷，自動化或機電一體化專業 。  
● 對工業自動化控制系統的架構、原理、應用有一定的瞭解，熟悉工具機產業為佳。 
● 良好的口頭表達能力  
● 富有責任心，能自我激勵，有很強的獨立工作能力，條理性，計劃性強。  
● 熟練應用常規的辦公軟體，及其他技術應用軟體。  
● 具團隊合作精神，敬業精神，正直，有責任感，樂於進取，熱愛實踐。 
● 具銷售經驗者尤佳。 
● 需備中英文履歷自傳。 
● 能無礙閱讀中英文之產品資料。
● 試用期滿公司配車提供業務行為使用。"
PR Consulting Group (Healthcare & Life Science)｜公關顧問事業群 總監級 / Director,布爾喬亞公關顧問股份有限公司,台北市松山區,"年薪1,200,000~2,000,000元",//www.104.com.tw/job/745o4?jobsource=jolist_b_relevance,"「替客戶發聲、替市場傳聲、重新定義公關顧問於產業中的影響力。」是訴諸於《VOCAL MIDDLE 布爾喬亞公關顧問公司》一名的企盼。作為公關顧問，我們相信「溝通」即是「公關」的核心本質，「布爾喬亞公關顧問」作為專業服務供給者，持續為客戶品牌於市場發聲 (Be the VOCAL)；作為產業「新聲代」，重新定義公關價值新主張 (PR, the New Sexy)。

自許為領先市場的旗手，布爾喬亞公關顧問以顧問思惟與資料科學雙引擎，驅動公關行銷專業服務，提供瞄準痛點的一站式服務，其中關鍵點即在於建立切合戰略的組織。

「全面發展，探索公關一切可能性」，是布爾喬亞公關顧問於2020年的戰略指標。誠如前述，這一切伊始，從建立切合戰略的組織做起。

「人才是我們唯一的問題」
「招募是我們唯一的策略」

相較於以往我們投入較多時間招聘公關顧問相關職缺，2020年起，我們將開始大量招聘更多不同價值取向的優秀夥伴，一同共築全體布爾喬亞欲打造的國際公司！

布爾喬亞公關顧問由三大事業群組成：
• PR Consulting Group / 公關顧問事業群
• Business Partner Group / 策士事業群
• Business Operations Group / 營運事業群

其中，公關顧問事業群的定位為所有服務的核心，依據市場狀態，匯聚「快速消費與娛樂」、「高科技」、「金融服務」、「大健康」、「公眾事業」五大產業人才，打造與時俱進地提供策略優先、溝通為衷、平台鏈結的一站式公關顧問服務。

由商業人才組成專屬顧問團隊，自產業市場洞察出發，依循企業運營策略（Business Strategy）、擬定品牌溝通策略（Communications Strategy）、聚焦公關行銷解決方案（Marketing Strategy）。

我們渴望的新夥伴為：公關顧問事業群 總監級 / Director (Technology & Manufacturing)

這是帶領團隊的關鍵夥伴。我們看重您的客戶開發與管理能力也重視您建立與激勵團隊的能力。若真的要選擇，我們會選擇團隊帶領。卓越的領袖是產生差異化的軸點！

【總監級】角色期待與核心發展如下：
o	建立產業論述，本身成為標竿
o	建立強健團隊，穩固長遠組織發展
o	紮實公關行銷傳播領域經驗 8年以上
o	年薪 NT$1.2M~2M，並具備透明、高吸引力之績效獎金制度

【尋才條件】：
一、擁有良好的學歷是必要的；
二、擁有良好的中英文溝通能力是必要的；
三、八年以上紮實相關產業經營經驗，熟悉母嬰、銀髮照護、保健、醫療產業與醫療線媒體尤佳，具備生技/醫療公關行銷經驗及無與倫比的膽識是必要的 ；
四、不論你是在客戶端還是公關公司或泛行銷領域，只要你能綜觀全局，能提出自己對產業的論述、觀點、作法就是我們的目標。
五、曾負責醫療產業的客戶經營，包含前置的業務開發。理解高門檻產業的經營方針，能適性針對各個客戶不同的目標進行產業研究分析、擬訂策略、企劃提案以及日常關係的維持
六、擁有深刻建立、養成、良好管理十～十五人以上團隊經驗。同時，向上管理與橫向與營運單位溝通也是必要的。
七、具備媒體關係強化實戰經驗，並能進行公關媒體策略優化，帶領團隊打造並建立媒體資產，同時熱愛數據分析以及市場探索，兼具公關行銷專業、顧問諮詢能力、資料科學應用肯定優先聘用！

台北之外，我們更期待總監們有在不同大都市的工作經驗，首選京、上、廣，港、澳、星、馬等亞洲華人大都市。最重要的，總監們是智囊群，實際經驗自然重要無比，但我們更在乎能與經營階層一起動腦與動手的動機與能力。

職位重點補充：
提供遠高於同業的薪酬制度與績效激勵制度，包含具競爭力的底薪、On-Target Incentive, Profit Sharing Scheme，另有優渥的福利制度與年終分紅。

歡迎投遞您的履歷至 recruit@vocalmiddle.com；當然，也非常歡迎推薦您的朋友加入成為市場價值共創者。
",大學、碩士,語文及人文學科類、大眾傳播學科類、商業及管理學科類,[],"● 大學本科學歷，自動化或機電一體化專業 。  
● 對工業自動化控制系統的架構、原理、應用有一定的瞭解，熟悉工具機產業為佳。 
● 良好的口頭表達能力  
● 富有責任心，能自我激勵，有很強的獨立工作能力，條理性，計劃性強。  
● 熟練應用常規的辦公軟體，及其他技術應用軟體。  
● 具團隊合作精神，敬業精神，正直，有責任感，樂於進取，熱愛實踐。 
● 具銷售經驗者尤佳。 
● 需備中英文履歷自傳。 
● 能無礙閱讀中英文之產品資料。
● 試用期滿公司配車提供業務行為使用。"
Associate Clinical Research Associate (Trainee Program),IQVIA_艾昆緯股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/4uit2?jobsource=jolist_b_relevance,"Join us on our exciting journey! 

IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients. Formed through the merger of IMS Health and Quintiles, IQVIA offers a broad range of solutions that harness advances in healthcare information, technology, analytics and human ingenuity to drive healthcare forward. 

As one of FORTUNE’s Most Admired Companies’ in 2020, we offer great opportunities for a career in world-leading clinical research. Our global projects, innovative tools and industry leading customers combined with outstanding support from our leadership team and clear career mapping allows you to make a difference in patient health.


RESPONSIBILITIES:
 
•Complete appropriate therapeutic, protocol and clinical research training to perform job duties.

• Gain experience in study procedures by working with experienced clinical staff.

• Under close supervision, perform site monitoring visits (selection, initiation, monitoring and close out visits) in accordance with contracted scope of work and good clinical practices.

• Under close supervision, administer protocol and related study training to assigned sites and establishes regular lines of communication with sites to manage ongoing project expectations and issues.

• Under close supervision, evaluate the quality and integrity of study site practices related to the proper conduct of the protocol and adherence to applicable regulations. Escalate quality issues as appropriate.

• Manage the progress of assigned studies by tracking regulatory submissions and approvals, recruitment and enrollment, Case Report Form (CRF) completion and submission, and data query generation and resolution.

• Under close supervision, ensure copies/originals (as required) site documents are available for filing in the Trial Master File (TMF) and verify that the Investigator's Site File (ISF) is maintained in accordance with Good Clinical Practice (GCP) / International Conference on Harmonization (ICH) and local regulatory requirements.

• Under close supervision may support start-up phase.

• Under close supervision, create and maintain appropriate documentation regarding site management, monitoring visit findings and action plans by submitting regular visit reports, generating follow-up letters and other required study documentation.

• Collaborate and liaise with study team members for project execution support as appropriate.

• If applicable, learn key facets for successful development of project subject recruitment plan on a per site basis. Suggest ideas for improving site recruitment plan in line with project needs to enhance predictability. Assist in tracking subject site recruitment progress.
",大學、碩士,語文及人文學科類、大眾傳播學科類、商業及管理學科類,[],"REQUIRED KNOWLEDGE, SKILLS AND ABILITIES:

• Awareness of applicable clinical research regulatory requirements; i.e., Good Clinical Practice (GCP) and International Conference on Harmonization (ICH) guidelines.
• Computer skills including proficiency in use of Microsoft Word, Excel and PowerPoint and use of a laptop computer and iPhone and iPad (where applicable).
• Written and verbal communication skills including good command of English language.
• Organizational and problem-solving skills.
• Effective time and financial management skills.
• Ability to establish and maintain effective working relationships with coworkers, managers, and clients.


MINIMUM REQUIRED EDUCATION AND EXPERIENCE
• Degree in scientific discipline or health care preferred."
Senior Mechanical Engineer 資深機構工程師,Gogoro Taiwan Limited_睿能創意股份有限公司,桃園市龜山區,待遇面議,//www.104.com.tw/job/76ezw?jobsource=jolist_b_relevance,"Who We Are
一切緣起於一個革新能源使用與扭轉都市景象的念頭。為了看見改變，我們持續集結了許多領先技術及優秀人才。2021年，我們以前所未有的飛快速度成長，融入新點子、新面孔、新的夢想。我們不只是智慧雙輪公司，更不只是能源網絡公司，我們是車輛設計顛覆者、軟體應用潮流領導者，交通運輸方案的業界先驅。我們是Gogoro。


Meet the Team
Electrical Structure團隊透過不斷突破的電裝機構設計，為Gogoro產品創新的外型及功能創造實際的架構，帶來嶄新的視覺感受與友善的操作體驗，打造不同於市場既有量產車的獨有風格。
無論是可視的儀表板、揚聲器，或是隱藏在產品內部，擔任驅動車體運作重要角色的行車電腦及其週邊電裝、線束等，我們持續尋找前瞻的機構設計方式，挑戰不同以往的嘗試，與電子電機、車體機構、動力系統、電池、開發團隊合作，以系統面角度整合，做出創新、高效能且實用的關鍵部件，完善產品的運作。
我們在跟隨市場快速變化的情境下求新求變，運用堅實的電裝機構專業基底及開闊的創造力，達成目標，實現創新的可能性。


Position Impact
身為資深電裝機構工程師，你將運用過去經驗中累積的電裝機構專業與心法，在產品設計專案發想、設計、開發、驗證到量產的過程中，以打造創新與務實兼具的設計為目標，從系統整合角度考量，規劃並獨立完成研發流程中每一階段任務，使設計如實呈現。你將為團隊注入新想法，啟發技術面及流程面創新的可能性，協助團隊建構結構化的運作模式及雙贏的跨團隊合作關係，強化團隊專業成長與運作效益，幫助團隊在變化的情境中建立快速應變的基底，驅動團隊在產品創新上穩定的發展。


Responsibility and Expectation
- 以機構設計專業評估產品整體空間應用與外觀機構設計，運用材質特性、防水等級、線束佈局 (layout)、零件選用、製程可量產性、與對手件相容性等科學數據，評估電裝件最適宜的位置與空間配置。
- 作為所負責專案之團隊整合窗口，在跨團隊合作中進行設計討論、協商，在公司或團隊目標框架下維持合作關係的平衡。
- 擔任ODM (原廠委託設計代工)、JDM (共同開發)、OEM (代工生產) 專案之技術審查及技術支援窗口，確保外部合作夥伴在產品開發技術面之品質與成本合理性，建立共同成長的合作關係，引導外部夥伴在產品開發上取得與公司品牌精神、營運方針間的一致性。
- 以系統面角度解析研發過程中設計相關問題，與開發、製造團隊合作，依相關科學數據及設計需求提供適當對策，確保設計的可行性、量產性及後續維護便利性。
- 與團隊成員合作，以結構化方式撰寫設計相關文件，及協助設計準則、資料庫的完善，將團隊累積的知識轉為實務上易懂、可迅速取用的資源，提升團隊效益。
- 執行與公司產品或服務有連結的新技術研究，提出運用新技術在新產品設計或突破現行專案中侷限之具有效益的方案。",大學、碩士,語文及人文學科類、大眾傳播學科類、商業及管理學科類,[],"Requirements
- 大學以上機械工程、工業設計或其他工程相關學歷。
- 七年以上電裝件設計相關經驗，如消費型電子或車用電子產品。
- 具備3D繪圖軟體NX及2D繪圖軟體CAD之操作能力。
- 具備塑膠件、金屬件、橡膠件機構設計能力。
- 具備防水等級IPX5至IPX7之設計經驗及能力。
- 具備技術文件撰寫及審查能力，如2D、3D、BOM (物料清單) 圖面標示、組裝SOP文件。
- 具備論述設計概念及運用科學數據說明設計考量的能力。
- 具備公差分析能力。
- 具備快速應變能力。
- 具備跨團隊合作專案經驗。
- 良好溝通技巧與協作能力。
- 以分析性思維解決問題並提供結構性解決方案之能力。
- 處理複雜或不明確情境的能力，可化繁為簡。
- 事情優先次序判斷的敏銳度及變革的行動力。
- 概念式思考能力。
- 規劃能力。
- 有彈性、可適應組織變化。
- 可陳述願景。
- 時程規劃與管理能力。
- 語言需求為中文與英文。
- 具備以下尤佳：
˙車體電裝機構塑膠件、金屬件、橡膠件設計經驗。
˙導入新技術、創新開發經驗。"
