職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
工研院中分院_產品體驗設計師(0F000),工研院 _財團法人工業技術研究院,新竹縣竹東鎮,待遇面議,//www.104.com.tw/job/7i99d?jobsource=jolist_a_relevance,"1.執行創新專案的設計任務(如計劃撰寫，技術整合)，以及介面設計與視覺傳達。
2.將創意設計成為商業提案與政府計劃。
3.執行科技創新專案，以使用者體驗為核心，進行服務設計與商業設計。
4.整合產品應用技術與服務歷程研究。",碩士,工業設計相關、商業及管理學科類、經濟社會及心理學科類,[],"1.碩士畢業，設計、商業管理、資料科學、心理學等相關科系，須具備3年以上UX、產品設計或互動設計相關工作經驗，並請檢附作品。,
2.不斷追求新技術之應用的熱情。
3.加分項目：有新創事業或學研單位之創新專案相關執行經驗者。
4.請檢附相當於TOEIC 650分之英語測驗成績證明，如無法提供，將安排參加本院英文檢測。"
研發類--DRAM Data Engineer(竹北),華邦電子股份有限公司,新竹縣竹北市,待遇面議,//www.104.com.tw/job/7hlau?jobsource=jolist_a_relevance,"【邀請您將104履歷同步上傳至華邦官方網站，將使您的履歷優先被主管看見】此職缺履歷登錄網址：https://bit.ly/3eymq8i

1. Communicate with teams for internal data science members
2. Handle internal engineering database and dig out the possibility effective data process solutions
3. Co-work with teams to figure out the opportunities in in productivity enhancement
4. Introduce big-data concept and algorithms into product teams",碩士,電機電子工程相關、資訊工程相關、資訊管理相關,"['Windows 7', 'Windows 10', 'Python', 'Excel', 'Outlook', 'PowerPoint', 'Word']","1.擅長工具: Win7/10、Excel、Outlook、PowerPoint、Word、Python
2.工作技能: 統計, 資料科學, 大數據演算法, 具半導體工程概念尤佳
3.「為符合勞工健康保護規則規定，凡進入甄選最終階段者，請配合於約定日期前4個工作天以前完成體格檢查作業(且經本公司審查適合從事所應徵之工作)，方符合錄取資格。」"
資料科學家,財團法人台灣地理資訊中心,台北市中正區,待遇面議,//www.104.com.tw/job/779eo?jobsource=jolist_a_relevance,"1.建構數據分析環境。
2.以機器、深度學習與統計分析等最佳化研究與開發。
3.規劃數據模型，進行統計與分析，開發資料視覺化圖表。
4.數據研究報告撰寫。
5.開發及設計BI分析報表。
6.協助專案研發與新技術的導入。
7.對學習新技術具有熱情，具備良好的溝通及團隊合作能力。
8.其他主管交辦事項。",碩士,電機電子工程相關、資訊工程相關、資訊管理相關,['Python']," 1.精通統計理論相關知識，具有數據分析實際經驗。
2.具備數據視覺化經驗者佳。
3.熟悉以下至少一種資料分析語言：Python, Spark, TensorFlow等。
4.熟悉至少一種Database的原理。
5.熟悉Git版本控制。
6.具有獨立作業能力，也樂於團隊合作，善於溝通且不吝與人分享。
7.對數據資料有敏感度且有熱情
加分條件(非必要)
1.具有良好英文閱讀能力，能閱讀國內外AI或大數據分析相關的論文、專利或相關新知。
2.曾任網站工程師或資料庫管理師職務。
3.曾參加大數據創意應用競賽者。
 "
資料分析師,博弘雲端科技股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/7bgim?jobsource=jolist_a_relevance,"1. 將概念性想法設計規劃為可執行的解決方案
2. 大數據專案的規劃，數據接入、清洗、建模與可視化的設計。
3. 與業務、技術、維運團隊共同合作完成專案
4. 精進原廠最新技術並協助客戶完成升級評估
5. 探索雲端服務組合的可能性，創造全新的可能性



",碩士,電機電子工程相關、資訊工程相關、資訊管理相關,"['Python', 'Data Modeling', 'MySQL', 'PostgreSQL', 'AWS', 'Tableau', 'Google Analytics', 'Firebase', 'Power BI\u200b']","經驗跟特質：
1. 熟悉GCP, AWS, Azure 任一雲端產品佳
2. 對 Big data 和 Data-driven engineering 有極大的熱情
3. 了解 ETL 流程，並具備 Data Modeling 跟開發 Data Pipeline 的能力
4. 有和行銷 / 產品團隊合作的經驗，並可與資料分析師和資料工程師一起協同合作
5. 樂於學習最新的技術，隨時充實自我的專業技能

應徵條件：
1. 數學 / 統計 / 資訊 / 資料科學相關科系畢業
2. 一年以上數據分析或數據工程相關工作經驗
3. 有和行銷 / 產品團隊合作的經驗，並可與資料分析師和資料工程師一起協同合作
4. 熟悉 Python
5. 熟悉關聯式資料庫的運用。例如 MySQL、PostgreSQL 任一種
6. 熟悉 BI 工具。例如 Tableau。
7. 熟悉 AWS 或 GCP Cloud service。例如 Athena、S3、Glue、DMS、BigQuery 
8. 協助撰寫計畫書和提案簡報

加分條件：
* 熟悉廣告投放操作邏輯，並理解廣告歸因
* 熟悉數據追蹤工具，例如 Firebase、Google Analytics等
* 熟悉ETL工具，例如 Airflow

"
AI大數據分析師,網際威信股份有限公司,台北市內湖區,"年薪500,000~1,300,000元",//www.104.com.tw/job/6nnhm?jobsource=jolist_a_relevance,"工作內容：
1.彙整、分析與定期產出各類型的監測資料或報告 。
2.數據預處理、特徵工程、模型選擇/融合、模型訓練/測試、數據問題分析及解決、模型評估的程式開發。
3.機器學習、深度學習或其他相關演算法開發
4.數據與機器學習模型可視化處理
5.修改、維護上市的資料分析系統產品
6.依專案需求，參與系統架構流程規劃
7. 協助研發資料分析的新技術與新工具",大學以上,數理統計相關、資訊工程相關、其他數學及電算機科學相關,[],"1. 資訊工程/資料科學/數據分析/金融業工作經驗佳
2. 熟悉Python程式能力
3. 熟悉機器學習/深度學習理論及相關開發經驗
4. 熟悉任一種學習框架TensorFlow, PyTorch,Scikit-Learn, SparkML,RedisAI..等
5. 熟悉報表、圖表之展示及分析工具(任一種Kibana/Tableau)
6. 工作積極主動、具有強烈的責任心、頭腦靈活、有良好的團隊合作與溝通能力"
資料科學工程師（數據應用開發）-數據科技,國泰世紀產物保險股份有限公司,台北市大安區,"月薪41,000元以上",//www.104.com.tw/job/6sm2z?jobsource=jolist_a_relevance,"1.資料串接及ETL開發與維護，並針對資料品質建立對應監控與管理機制
2.網路爬蟲、資料或模型服務API開發與維護
3.批次與串流資料工程自動化、監控及維運模組規劃與開發
(本職務配合集團數據團隊布局策略，若有必要時需至子公司輪調或任務支援)",大學以上,不拘,"['Shell', 'Git', 'Python', 'hadoop']","1.熟悉結構/半結構/非結構資料結構與分散式資料處理架構
2.具備Python開發，與Linux環境及Shell Script開發經驗
3.熟悉Git或其他相關版本管控機制
4.具Hadoop、Airflow、Kafka、Spark、Docker、雲端環境或其他數據相關Open Source開發經驗尤佳"
軟體高級工程師,台灣資料科學股份有限公司,台北市內湖區,"月薪50,000~100,000元",//www.104.com.tw/job/6v6ti?jobsource=jolist_a_relevance,"工作內容
- Strong coding skills in Python
- Knowledge of software development life cycle
- Experience with git
- Experience with linux-based system
- Experience with system integration

* Nice to have
- Experience with PHP, Node.JS, or other popular programming languages
- Experience with GCP
- Experience with CI/CD

1. 熟悉Python相關技術
2. 熟悉軟體開發的分析/設計/開發/測試/維運等階段性任務
3. 熟悉版控軟體如git
4. 熟悉linux相關系統
5. 熟悉系統整合相關知識
6. 需與業務、設計人員協同合作
7. 網路、系統之基礎規劃、建置與維護。
8. 對程式開發工作有熱情，喜好學習新技術。
9. 其他合理之交辦事項

年資一年以上，且為資訊工程系畢業者優先面試。",大學以上,資訊工程相關、其他數學及電算機科學相關,"['Linux', 'Python']","1.熟悉結構/半結構/非結構資料結構與分散式資料處理架構
2.具備Python開發，與Linux環境及Shell Script開發經驗
3.熟悉Git或其他相關版本管控機制
4.具Hadoop、Airflow、Kafka、Spark、Docker、雲端環境或其他數據相關Open Source開發經驗尤佳"
AI算法開發工程師_11250,和碩集團_和碩聯合科技股份有限公司,台北市北投區,待遇面議,//www.104.com.tw/job/7mj25?jobsource=jolist_a_relevance,"1. 深度學習演算法研究與導入應用(分類、定位、瑕疵、異常等檢測)。
2. 視覺檢測與定位整合開發
3. 模組化軟體工具開發
4. AIOT應用開發(設備數據收集與說明分析結果)
5. 嵌入式系統應用開發(Linux、Ubuntu)",大學以上,資訊工程相關、其他數學及電算機科學相關,"['C', 'C#', 'C++', 'Python', 'HTML', 'JavaScript', 'CSS']","科系：電機、資工、機械、機電、生醫、資料科學等相關科系  

1. 熟悉C/C++、C#、Python編程能力，熟悉上述任一程式語言。
2. 熟悉Classification、Object detection、、Semantic/instance Segmentation、VAE、Time series相關演算法應用，並能透過 Tensorflow/Keras/Pytouch 實現，具有實際經驗者佳，具備算法改善和優化能力者加分。
3. 具備Arduino、STM32、respberry pi 、Nvidia Jetson等嵌入式系統應用經驗者佳
4. 具備馬達(步進馬達、BLDC)驅控經驗者佳。
5. 具備前端設計能力(HTML、CSS 與 Javascript )者加分。
6. 具備Docker、OpenVINO、ONNX應用經驗者佳。

以上不須全部滿足，歡迎各個領域的人才加入。"
(Sr./Jr.) Data Scientist 資料科學家,17LIVE_英屬維京群島商藝啟股份有限公司臺灣分公司,台北市中正區,待遇面議,//www.104.com.tw/job/6pi65?jobsource=jolist_a_relevance,"亞洲即時互動體龍頭 17LIVE 秉持讓內容創作者發光發熱的使命，提供創作者影音平台進行直播互動、節目錄製與表演的舞台，更落實健全的系統化模式，從挖掘、培訓到宣傳，致力打破傳統經紀公司的模式，並攜手橫跨娛樂、網紅經紀等產業的合作夥伴，壯大海內外發展、布局全球，引領世界進入直播新媒體世代。

歡迎對以下工作內容有興趣的 Sr./Jr. Data Scientist 資料科學家 加入我們的大家庭！

您將負責的事：
1. 將跨團隊的抽象商業問題轉變為具體的數據需求；
2. 向數據需求方簡報，解釋並發佈數據結果；
3. 對所有與數據相關的問題都能試圖提出解決方案；
4. 在不同的數據來源中探索可影響商業行為的見解．

如果您具備以下工作技能及工作經驗，請不要猶豫立即手刀提出申請：
1. 3年以上數據科學，數據分析，商業智能或相關領域的經驗；
2. 具有以數據導向的思維方式處理實務問題的經驗，例如定義指標，量化目標和假設檢定；
3. 具有使用各種估計/預測/最佳化方法從大量數據中找出可影響商業行為見解的經驗；
4. 能夠根據令人信服的數據結果對非數據技術的聽眾進行匯報；
5. 具有編程技能，例如Scala，Python或R；
6. 精通可視化工具以交付解決方案，例如Tableau，Power BI或Superset；
7. 注重細節的團隊合作者，具有良好的溝通能力．

加分條件：
1. 數學，統計學，計算機科學或量化相關領域的學位(碩士/博士)；
2. 有使用過機器學習技術的經驗在mobile app或直撥行業的工作經驗；
3. 優秀的中文和英文書面及口頭交流能力；
4. 具備資料科學專案實務經驗．

M17 is the world leader in the live streaming industry and real-time content sharing mobile application for celebrities, entertainers, and influencers. We allow users to create and share their lives through live streams and photos, all while earning royalties.
We are a global company, with users in more than 50 countries.
We offer a dynamic work environment, and an opportunity to collaborate with passionate individuals and leading-edge technologies. As we rapidly expand across the world, we are looking for dedicated professionals to be a part of our family, to be part of our vision to be the global champion in live media and entertainment.

We are currently hiring for Sr.Jr. Data Scientist 資料科學家 professionals that will take part in:

What you’ll do:
1. Transforming abstract concepts from cross-functional teams into concrete data requests;
2. Presenting, translating, and distributing data results for internal stakeholders;
3. Acting as a solution provider for all data related problems;
4. Exploring actionable data insights among different data sources.

What you’ll need:
1. 3+ years of experience in data science, data analytics, business intelligence, or relevant fields;
2. Experienced in formulating real world problems through data-oriented mindset, such as defining metrics, quantifying objectives, and testing hypothesis;
3. Experienced in finding out actionable data insights from large amount of data using various estimation/prediction/optimization methodologies;
4. Capable of telling stories based on convincing data results for technical and non-technical audiences;
5. Versed in programming skills, such as Scala, Python or R;
6. Proficient in delivering solution through visualization tools, such as Tableau, Power BI, or Superset;
7. Detail-oriented team player with great communication skills.

Nice to have:
1. Master/Ph.D. degree in mathematics, statistics, computer science or quantitative related fields;
2. Working experience in mobile app or live streaming industry;
3. Excellent written and verbal communication skills in Mandarin and English;
4. Good sense of data science project life cycle.",大學以上,數理統計相關、資訊工程相關、資訊管理相關,"['Python', 'Scala', 'Tableau', 'Power BI\u200b']","科系：電機、資工、機械、機電、生醫、資料科學等相關科系  

1. 熟悉C/C++、C#、Python編程能力，熟悉上述任一程式語言。
2. 熟悉Classification、Object detection、、Semantic/instance Segmentation、VAE、Time series相關演算法應用，並能透過 Tensorflow/Keras/Pytouch 實現，具有實際經驗者佳，具備算法改善和優化能力者加分。
3. 具備Arduino、STM32、respberry pi 、Nvidia Jetson等嵌入式系統應用經驗者佳
4. 具備馬達(步進馬達、BLDC)驅控經驗者佳。
5. 具備前端設計能力(HTML、CSS 與 Javascript )者加分。
6. 具備Docker、OpenVINO、ONNX應用經驗者佳。

以上不須全部滿足，歡迎各個領域的人才加入。"
(高階)數據分析師 Data Analyst／Data Scientist,構思網路科技有限公司,台北市大安區,"年薪1,300,000~1,500,000元",//www.104.com.tw/job/7n3g2?jobsource=jolist_a_relevance,"歡迎使用Teamdoor投遞履歷，我們將優先安排：
https://GoSky.teamdoor.io/s/qnrACe7u


【我們團隊的文化】
• Problem Solver：不怕難題與困境，樂於挑戰問題與致力於提供最佳的解決方案
• Responsibility for outcome：開放與追求成長的氛圍，期待加入的你也樂於學習，並一次次突破且產出最佳成果
• Data First：善用團隊力量突破各種困難，並有效利用數據優化與迭代

【你將參與和負責項目】
• 因業務目標，建構完善的指標增長體系，並與產品和營運團隊協作，共同達成 Data-driven 決策
• 強調產品與商業的成果與增長，透過層層數據檢視當前業務流程中，找到商業切入點，並整合多種數據維度來佐證，提出有邏輯的分析脈絡與具體商業建議
• 豐富的知識與經驗執行 A/B Testing 或 多變量的產品測試
• 參與和負責數據優化等各式專案，建置內部數據營運系統，提升團隊決策品質，引領公司
• 基於客戶數據需求，可協助營運單位撈取資料，以提供完善的資訊
• 依據業務/產品發展策略，提供並可獨立完成數據資料與分析儀表板

【我們期待你有】
• 三年或以上的商業/數據分析經驗，並熟悉數位產品產品的數據分析
• 具有統計概念，並擁有好的邏輯思維與簡報技巧
• 擁有 BI 工具使用經驗（如：Power BI / Tableau / DataStudio 等)
• 具備基礎的數據程式能力（如：Python / R / Java相關工具經驗）
• 熟悉SQL語法
• 熟悉Google Bigquery 使用

",大學以上,數理統計相關、資訊管理相關、統計學相關,"['Java', 'Python', 'MS SQL', 'Tableau', 'Power BI\u200b']","【如果你擁有以下能力，那就更棒了】
• 參與過行銷CRM、SCRM、App/Web 等專案或產品經驗
• 獨立完成產品/商業改善提案，並有效提升且量化商業價值
• 數學 / 統計 / 資訊 / 資料科學等相關科系畢業或具有 2年+ 相關經驗
• 善於回歸思考問題本質(第一性原理)，並可透過 MECE 方式拆解複雜問題
"
（獵才）富邦金控｜創新技術導入暨專案管理人員,華卡企業股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/7ijsc?jobsource=jolist_a_relevance,"職位目的：
研究金控科技創新，掌握前瞻技術及協助子公司創新應用，與富邦金控旗下四大子公司共同合作發掘創新科技新機會
 
工作內容 :
1.AI技術、系統架構評估研究
2.研究開發整合，協助導入建置
3.制定系統服務應用之規範治理及管理辦法
4.POC專案驗證技術顧問",大學以上,數理統計相關、資訊管理相關、統計學相關,[],"電腦技能：
1.熟悉雲端服務使用經驗、資訊系統開發架構、相關技術為佳
   例如 MVC, Spring Cloud、Spring Boot、React、 Vue、Angular 等相關技術框架
   例如 Micro-service、Container、API、Redis、RabbitMQ 等
2.具備金融與電商應用演算法、資料科學、AI建模相關開發建置經驗
3.具技術架構背景，有大型資訊系統規劃，能協調完成技術介接經驗
4.具備與商業業務團隊協作、金融業務專案技術導入建置相關經驗，
   尤以導入、應用Fintech於數位營銷業務執行經驗
5.具備專案管理能力與參與至少3個以上專案至落地，金融跨組織專案尤佳
"
PD0751 資料科學家Data Scientist(內湖),仁寶電腦工業股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7f55f?jobsource=jolist_a_relevance,"仁寶電腦集團全球化運營與永續經營，持續追求成長與創新，積極進行數位化與AI人工智能轉型，延攬同時具備業界實務經驗與學術連結能力的AI人工智能專家。我們提供您在AI職涯發展上的3項資源與優勢：
1.應用場域與豐富數據：我們深信AI必須是從實務場域與數據中不斷學習淬煉，讓您能廣泛且持續鑽研企業完整價值鏈的作業與決策全歷程大數據；
2.實踐價值與創造生態：我們強調5E的歷程與結果「工程-演進-證據-體驗-生態」(Engineering-Evolution-Evidence-Experience-Ecosystem)，引領您親身經歷從「水平通用型AI」轉化為「垂直利基型AI」的實踐過程；
3.資源整合的連結平台：我們全力由R&D(Research & Development)邁向C&D(Connect & Development)，協助您快速有效連結三個層次的AI研發資源：全球智能、專案智能、與算法智能。

工作內容
1.與AI方案設計師合作，向價值鏈各領域決策/管理/現場人員交流學習，理解其組織願景/管理目標/作業流程/經驗法則/作業痛點/效能評估/價值定位/成就需求，共同討論並定義出能持續提升領域人員能力與附加價值的AI應用議題與對應技術。
2.以實際案例為基礎，與AI方案設計師及領域專家進行深入調研，充分掌握案例相關之人理/事理/物理，並收集散佈於相關資訊系統/人員/設備的案例過程全記錄數據，以確實理解案例現狀的決策歷程，並初步展現與評估AI應用於此案例的可行性與價值。
3.建立端對端(End-to-End) AI分析流程「數據收集-數據處理-特徵工程-模型訓練-模型推論-決策建議-人機協作-行動體驗-視覺呈現」的系統化工程與快速的POC(Proof of Concept)方案驗證。
4.與數據工程師合作，整合運用先進資訊技術/認知運算技術/物聯網技術，建立企業AI下水道工程，收集散佈於相關資訊系統/人員/設備的各類型大數據。
5.與平台工程師合作，將端對端資料分析流程與服務布建於分散式運算工業互聯網平台，達到分享重用、彈性組建、與運算資源動態優化的目的。
6.與設備(或辦公)自動化工程師合作，提供模型推論的運算服務，實現數據驅動機器人(或辦公代理人)的自動化(或人機協同)決策行動。
7.協同領域專家與AI方案設計師，系統化持續收集與整理實際發生案例，建立可分享重用的「案例庫/專家庫/知識庫/算法庫/模型庫」，不斷提升作業程序的整體效能與用戶體驗。

職能要求
1.傾聽：真誠傾聽、感受、與理解各領域人士經驗與需求，能體貼且持續耐心溝通，並且不畏困難，逐步釐清界定各議題核心的關鍵問題。
2.學習：「由外而內」廣泛連結與學習網路公開的AI資源，主動參與各種資料科學學會組織；「由內而外」深入持恆探究，不斷進行抽象化歸納/假設推理/決策驗證，持續形成對外溝通的各面向議題與對應解決方案之整體觀念架構。
3.卓越：勇於持續挑戰極致，以「提升客戶體驗」與「產生商業價值」為最高信念；深信數據是資產，不斷進行案例收集/深入解析/找出期望落差/提出對策方案/具體行動，進而形成自我驅動的閉環優化(closed-loop optimization)。
4.專業技能：
   (A) 具備統計分析與建模能力、且有3年以上的演算法設計與程式開發經驗；
   (B) 有機器學習與深度學習等相關應用開發經驗，如影像辨識/語音辨識/自然語言分析/語意理解/物聯網IoT時間序列分析等實作技術，並運用於智能製造/智能行銷/智能辦公等場域；
   (C) 能將資料分析流程與演算法進行系統化工程與表達，有效進行各模型版本的管理，並持續追蹤對應至各案例資料的效能表現。
",大學以上,數理統計相關、資訊管理相關、統計學相關,"['C++', 'Java', 'Python', 'MS SQL']"," 加分技能：
  (A) 具備實驗設計(Design of Experiment, DoE)/離散事件模擬(Discrete Event Simulation)/啟發式最佳化(Heuristic Optimization)/現代控制理論(Modern Control Theory)相關知識經驗；
  (B) 有設計思維(Design Thinking)/軟體工程/知識工程(知識本體論Ontology)相關經驗；
  (C) 熟悉Git Flow開發流程；
  (D) 熟悉C++、Java、或Python編程語言；
  (E) 有SQL/NoSQL/NewSQL相關經驗；
  (F) 具有Linux(Ubuntu) 環境下開發的經驗，有RESTful API / Micro-Service，Docker，及大數據技術(如Hadoop、Spark、Solr/ES)相關知識經驗。 "
軟體工程師0602,Phison Electronics Corp_群聯電子股份有限公司,苗栗縣竹南鎮,待遇面議,//www.104.com.tw/job/7fba0?jobsource=jolist_a_relevance,"1.SD/eMM/UFS/PCIE/SATA 相關研發設計工具開發 。
2. Host FW/SDK/Lib 平台功能設計。
3.自動化/系統整合工具開發設計與規劃。
4.研發大數據建置/分析/管理工具規劃。
5.客戶專案軟體設計需求規劃與導入。",大學、碩士,電機電子工程相關、資訊工程相關,[],"擅長工具: Visual C#, Visual C++, Python, AutoIt
1.具備Windows: Visual C++、C# Phtyon、DataBase應用程式開發經驗
2.熟悉OOP程式設計概念/視窗軟體者佳
3.具備資料科學與相關應用工具知識背景佳
4.善於溝通協調，Co-work跨部門溝通"
"資料工程師 Data R&D Engineer - 台中 數據技術發展(數數發中心, DDT)",國泰金控_國泰金融控股股份有限公司,台中市烏日區,"月薪30,000~90,000元",//www.104.com.tw/job/743o2?jobsource=jolist_a_relevance,"[工作內容]
職務可能包含但不限如下相關內容：
1.資料工程熟悉結構/半結構/非結構資料的分散式 ETL：使用 Kafka、Spark、Docker、Elasticsearch 以及雲端或其他 opensource 環境來進行開發
2.大量且彈性的 data pipeline 的設計與開發
3.與資料科學家合作，協助業務團隊解決商業命題：進行機器學習、深度學習、模型服務與統計分析模型最佳化自動化的研究與開發
4.產品開發、專案開發、以及相關的推廣與後續維護

我們 台中 數據技術發展小組（Data Science & Technology） 正在尋找資料工程菁英，歡迎剛畢業或有相關工作經驗的朋友來挑戰。這個職位將負責資料工程相關的創新技術研究、概念性驗證與程式的開發，依照個人技術能力與發展安排。


[我們的團隊介紹與文化特色]

- 我們是集團於中部研發中心的資料科學團隊，特別針對中部的資料科學人才好手提供優質的新創研發環境

- 有實驗室的理論研究精神，也有業界專業務實落地的應用

- 從各個產業的生活化資料上，使用高度自動化的人工智慧與資料科學技術，讓客戶體驗最佳化

- 從專案的開發來接地氣，從新技術的研究來保持創新，從產品的發展來規模化

- 擁抱雲端技術，更重視開放的資料技術

- 重視由下往上的團隊溝通，在自律的前提下享受自由的研發風氣

- 重視團隊與個人在創新與技術深入成長的平衡發展

- 在技術研究目標上，採有彈性的團隊模式規範，讓創新與成果導向可以並重平衡

- 開放與分享是我們的基因，要有主動挖掘問題、主動解決問題的能力，也要有主動分享、傳承學習並追求進步的特質條件

- 進步快速的團隊，能夠因應組織任務需求來調整工作內容",大學、碩士,電機電子工程相關、資訊工程相關,"['Linux', 'Git', 'Python']","[必要條件]

- 主動性高、能適應變化快速的技術與環境、愛好自我學習、探索與分享的態度

- 具 Python 軟體開發經驗，並熟悉相關 IDE 開發環境運用

- 熟悉 SQL 的使用與概念

- 熟悉 Linux 系統開發環境

- 熟悉 Git 版控機制

[加分條件（非必要）]

- 具備軟體產品開發經驗

- 具 Scala 軟體開發經驗，並熟悉相關 IDE 開發環境運用

- 熟悉或有 Spark 經驗者，如：Dataframe、Structured Streaming、GraphFrames

- 熟悉或有大量資料處理的 Opensource 經驗者，如 Spark、Hadoop、Hive、Kafka、Elasticsearch、MongoDB、Radis 或是其他相關生態系服務

- 具備 streaming data 處理經驗並熟悉串流資料處理工具，如 Kafka, Flink, Spark Structured Streaming

- 熟悉或有微服務及 API 經驗者，如：Ngnix、Flask、Docker、Kubernetes、Openshift

- 習慣 DevOPS 文化或熟悉 SRE 者，如：CICD、自動化測試環境工具、壓力測試與評估、自動化監控與效能調教

- 熟悉或有機器學習的預測模型或開發服務的經驗者，如：TensorFlow、Pytorch、Kubeflow

- 熟悉網路通訊相關協定與應用，如：TCP/IP、Routing、DNS、HTTP、Web Services、Web Services Security

- 有網路爬蟲設計與開發經驗者

- 具備基礎資料分析概念

- 具備圖學資料處理經驗

- 具備基本機器學習或深度學習相關知識

- 熟悉 Scrum 等敏捷式開發模式

- 善橫向跨部會溝通，表達能力佳

- 具專案管理能力"
工研院南分院_資料科學技術研發工程師(創新/T200),工研院 _財團法人工業技術研究院,台南市安南區,待遇面議,//www.104.com.tw/job/6zuqe?jobsource=jolist_a_relevance,1. 資料分析軟體模組開發、系統整合與測試。 2. 針對資料科學應用主題瞭解領域知識，並協助技術應用與現場導入。 3. 統計分析、機器學習、人工智慧，演算法與數學方法創新研發。 協助統計模型分析之理論研究，與應用現場的技術導入，開發資料分析系統，在所需的環境與平台上，介接客戶資訊系統，設計使用情境並開發使用者介面，解決現場導入之問題。需使用各式機器學習與資料探勘技術，如決策樹、支持向量機、邏輯迴歸、關連規則分析、歸群、多變量分析等演算方法，解決傳統產業製造現場所遭遇的各種資料分析問題，並依照問題需求，進行資料品質與轉換等前處理，以及調整或修改演算方法。,碩士,電機電子工程相關、資訊工程相關、統計學相關,[],"1.徵才條件: TOEIC 650 分(含)以上。
請檢附相當於TOEIC 650分之英語測驗成績證明(具英語系國家學歷或國外正式工作經歷者可免)，如無法提供，將安排參加本院英文檢測。
2.科系：電機電子工程相關、資訊工程相關 、資料科學相關
3.特質:積極主動、具備團隊合作精神。
4.具備機器學習、統計分析、人工智慧、Python程式開發、SQL資料庫應用、R-tool之專業技能尤佳。"
"高雄軟體園區- 演算法工程師 (可視訊面試) ｜享推薦獎金6,000-10000元",鴻佰科技股份有限公司,高雄市前鎮區,待遇面議,//www.104.com.tw/job/7lfcl?jobsource=jolist_a_relevance,"2022/4/6 ~2022/12/31止，各項獎金等你拿!
▲主動應徵，任職滿6個月可領【自我推薦獎金】6,000元。
▲回任同仁，任職滿6個月可領【回任獎金】8,000元。
▲推薦親友一起加入，任職滿6個月可領【推薦獎金】10,000元。
******************************************************************

1. 數據資料前處理（包含數據清洗、特徵工程）
2. 規劃數據模型，進行統計與分析，開發資料視覺化圖表。
3. 以機器、深度學習與統計分析等技術作最佳化研究、開發與驗證。
4. 數據研究報告的撰寫。
5. 協同工程師進行平台開發與新技術的導入。  ",碩士,電機電子工程相關、資訊工程相關、統計學相關,[],"1. 資訊、統計數學、資料科學或量化分析相關科系畢業。
2. 精通統計理論相關知識，並具備有機器學習、數據分析的實際經驗。
3. 熟悉 Python 或 R 程式語言。
4. 具備高度敏感的數據洞察能力與良好的邏輯分析能力。
5. 具備資料庫分析經驗者佳。
6. 具備數據視覺化經驗者佳。
7. 熟悉Minitab等統計分析軟體佳。
8. 喜歡主動閱讀國內外AI或大數據分析相關的論文、專利或相關新知者佳。
9. 主動積極，抗壓性高，團隊配合度高，具備資料可視化與簡報能力。 "
QE-品保工程師( Quality Engineer),愛普科技股份有限公司,新竹縣竹北市,待遇面議,//www.104.com.tw/job/70hqb?jobsource=jolist_a_relevance,"1. 供應商品質管理、定期稽核
2. 品質規範撰寫
3. 綠色產品文件管理
4. 工程資料分析、推行品質活動",大學、碩士,不拘,[],"1. 具備半導體前/後段製程相關經驗 
2. 具備先進封裝、車載產品經驗尤佳 
3. 具備資料科學、Python程式能力尤佳
4. 具備大數據分析、報表彙整經驗尤佳
5. 積極主動、良好溝通能力、細心處理問題

"
化纖總部/軟體工程師(新埔),遠東新世紀股份有限公司,新竹縣新埔鎮,"月薪37,000~42,000元",//www.104.com.tw/job/7amwz?jobsource=jolist_a_relevance,"*如有相關工作經驗，主管視其經驗調整，薪資另計*
每年依各人考績調薪

物流.能源.人資.品管等程式設計.程式撰寫.應用系統維護

熟悉JAVA.C#.C程式開發，資料庫系統ORACLE,MS_SQL,POSTGRESQL或其他程式開發工具。
熟悉資料探勘與機器學習技術尤佳",大學、碩士,資訊工程相關、資訊管理相關、其他數學及電算機科學相關,"['C#', 'Java', 'MS SQL', 'PostgreSQL']","資訊/資管/資工/工管/工工/應用數學/資料科學等相關科系畢業。
視專案需求: 新埔廠&觀音廠區輪調，為期2年。
視專案需求: 可外派支援海外專案執行。"
數位金融處-數據分析暨專案管理人員,永豐商業銀行股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/78gea?jobsource=jolist_d_relevance,"1.大數據平台專案規劃、建置、管理、維運。        
2.規劃新型態數據科技、技術解決方案導入及研究。
3.需與商業分析師、數據工程師、系統工程師、業務單位等跨領域人員溝通協調。
4.數位平台(網站/APP)行為追蹤及分析。
5.協助組織數據策略規劃，擬定發展目標及執行計畫。
",大學、碩士,統計學相關、資訊管理相關、數理統計相關,"['Python', 'MS SQL']","1.具備數據應用/分析專案導入、規劃、管理、溝通協調等經驗。
2.具備專案管理能力並曾參與數據相關專案至落地。
3.具備金融業導入專案經驗佳。
4.具技術架構背景佳，能協調資訊技術、法令遵循、數據單位人員，協助業務推展。
5.對資料科學、AI應用、數位數據有高度興趣，並樂於擁抱創新、自我學習分享。

"
