職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
WEB前端工程師,新代科技集團_聯達智能股份有限公司,新竹市,待遇面議,//www.104.com.tw/job/79es0?jobsource=jolist_d_relevance,"1. 創造給客戶更好的 UI/UX體驗
2. 設計、開發網頁介面
3. 負責網站網頁前端程式撰寫
4. 維護並優化頁面效能
5. 與其他部門前端工程師合作共同開發
6. 後端工程師配合，串接 API，完成產品開發
7. 開發重複使用前端組件
8. 設計優化前端開流程",大學以上,資訊管理相關、資訊工程相關,"['C#', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'VueJS']"," 1. 熟悉 HTML / CSS / JavaScript 
2. 熟悉前端框架 Vue /Vuex , Angular
3. 具相關lib使用經驗尤佳 (ex: JQuery , lodash)
4. 具與後端工程師合作介接 RESTFul API 經驗尤佳
5. 具程式版本管理經驗尤佳 "
前端工程師,旻新科技股份有限公司,台中市豐原區,"月薪50,000~65,000元",//www.104.com.tw/job/7jq92?jobsource=jolist_d_relevance,"1.負責網站前端開發、排版與維護。
2.負責網站套版、特效、互動設計。
3.與後端工程師合作開發。
4.持續優化網站效能。
5.與 PM 溝通協調需求規格。",大學以上,資訊管理相關、資訊工程相關,[],"職務需求
1.JavaScript、Bootstrap、HTML 與 CSS。
2.有使用過一種前端框架的經驗。
3.有串接 RESTFul API 經驗。
4.有 Git 版本控制經驗。

 
加分條件
1.有任一圖資 API 經驗者佳。 
2.有獨立製作網站經驗者佳。"
前端網頁設計師,DIGITIMES INC._大椽股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/7nqdr?jobsource=jolist_d_relevance,"1.  執行品牌與客戶的活動專案，能獨立執行網頁製作，具備跨部門協作能力
2.  其他主管交辦事項

技能
網頁執行製作/前端程式/RWD/HTML 5動態
能獨立執行，跨部門協作能力 擅溝通

加分項目
動態Banner / Art 

履歷請附上：作品集
",專科、大學、碩士,不拘,"['AJAX', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'Adobe Photoshop', 'Illustrator', 'Sketch']","1. 兩年以上前端程式工作經驗 
2. 能獨立作業，具設計美感與UI / UX經驗
3. 高EQ與抗壓性，良好的工作態度與團隊合作精神
"
軟體工程師(前端),來毅數位科技股份有限公司,台北市信義區,待遇面議,//www.104.com.tw/job/4wc4m?jobsource=jolist_d_relevance,"負責軟體前端程式設計開發、優化及測試。
1. 熟悉至少一種程式語言如：Vue, Bootstrap, html5等技術，具開發javascript經驗或其他。
2. 具HTTP、Socket、RESTful、Soap等Web Service API 經驗者佳。
3. 產品、網頁以及數據可視化開發經驗。
4. 能獨立開發產品所需之javascript者予以加分。

",大學以上,資訊管理相關、資訊工程相關、應用數學相關,"['Linux', 'Git', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'Node.js', 'AngularJS', 'VueJS']","1. 具獨立開發產品所需之javascript經驗者尤佳
2. 熟悉前端開發以及美術設計合作流程者佳
3. 具備基本網路、伺服器知識
"
Frontend Developer |  React 前端工程師,Nexio Technology Limited_睿世軟體科技股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/6zetk?jobsource=jolist_d_relevance,"1.    Web專案前端新功能開發與維護，與後端API串接
2.    建構高複用性組件及模組化的程式碼
3.    優化及自動化現有部署流程及開發
4.    編寫可測試化的程式碼
",大學以上,資訊管理相關、資訊工程相關、應用數學相關,[]," Must have:
1.    1年以上Web前端開發經驗
2.    熟悉ES5/ES6、React.JS 前端框架，建構可複用的React 組件，和設計及後端團隊協同分析並優化現有Web專案
3.    擁有Git版本控制實務經驗
4.    擁有Webpack bundling 機制實務經驗
5.    能使用相關除錯工具來偵錯及解決問題，如React/Chrome debugging tools

Plus: 
1.    有Github或其他可供檢視的開源專案
2.    TDD相關開發經驗，有測試框架例如Jest/Enzyme/Mocha使用經驗
3.    Node.JS相關開發經驗 "
前端工程師,派可有限公司,台北市中山區,"月薪100,000~200,000元",//www.104.com.tw/job/7nq7i?jobsource=jolist_d_relevance,"職責：
- 在應用程序或網絡上開發加密交易功能。
- 構建具有靈活性和可擴展性的前端系統。
- 與團隊合作，高效開發產品功能，並以高質量交付實施。
- 為錢包服務和加密交易功能集成 API 服務。
- 探索尖端框架或技術堆棧以提高開發管道效率。

要求：
- 強大的原生應用程序開發或Web開發編程技能。
- 5 年以上應用程序或 Web 開發經驗。
- 熟悉流行的Web開發框架（React優先）。紮實的​​性能優化能力和強大的問題解決能力。
- 熟悉android / iOS系統的基礎知識和移動應用程序性能改進的經驗。
- 至少擁有計算機科學學士學位或同等的實踐經驗。
- 與加密貨幣相關的經驗將是一個優勢。",大學以上,不拘,[]," Must have:
1.    1年以上Web前端開發經驗
2.    熟悉ES5/ES6、React.JS 前端框架，建構可複用的React 組件，和設計及後端團隊協同分析並優化現有Web專案
3.    擁有Git版本控制實務經驗
4.    擁有Webpack bundling 機制實務經驗
5.    能使用相關除錯工具來偵錯及解決問題，如React/Chrome debugging tools

Plus: 
1.    有Github或其他可供檢視的開源專案
2.    TDD相關開發經驗，有測試框架例如Jest/Enzyme/Mocha使用經驗
3.    Node.JS相關開發經驗 "
前端工程師,尤米爾科技有限公司,台北市大安區,"月薪40,000~80,000元",//www.104.com.tw/job/7gs84?jobsource=jolist_d_relevance,"工作內容：
1. 以 Vue.js 開發前端畫面、互動效果與串接後端API
2. 將會與PM, UI/UX ,後端,Mobile團隊協作開發
3. 開發未來新產品以及維護舊有產品
4. 設計出高可維護性，共用元件減少冗餘代碼
5. 協助排查問題
6. 持續優化、重構與維護既有程式碼

條件要求：
1. 熟悉Git或SVN版本控制工具
2. 熟悉Vue.js,npm
3. 熟悉 Javascript, HTML, CSS 語法
4. 具後端API介接經驗。
5. 具響應式設計（RWD）經驗
6. 良好的學習能力、團隊溝通能力、善於思考獨立分析並解決問題。

",專科、大學、碩士,不拘,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']","加分條件：
1. 熟練運用 Functional Programming
2. 熟悉前端單元測試"
Web前端工程師,璞石國際資訊股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/74c0t?jobsource=jolist_d_relevance,"【必需條件】 
1. 熟悉Vue.js ，2年以上相關開發經驗
2. 熟悉前端開發技術 (JQuery、Bootstrap等)
3. 對網路應用程式有基本的開發概念(HTML、JavaScript等)
4. 具有執行力、耐心及韌性、富有協作團隊精神


【其他條件】 
- 進行程序單元、功能的測試，查出軟件存在的缺陷並保證其質量；
- 具有良好的編程習慣,書寫易維護,易閱讀的代碼/註釋；
- 完成上級分配的其它相關工作；
",專科以上,不拘,"['HTML', 'JavaScript', 'jQuery', 'CSS', 'VueJS']","加分條件：
1. 熟練運用 Functional Programming
2. 熟悉前端單元測試"
前端工程師,康馥科技有限公司,桃園市中壢區,待遇面議,//www.104.com.tw/job/7iz5j?jobsource=jolist_d_relevance,"- 熟悉 RESTful API 與 WebSocket 串接
- 熟悉 Webpack, NPM 的運作方式
- 熟悉ES5/ES6前端框架與後端API串接
- 建構高複用性組件及模組化的程式碼，設計及後端團隊協同分析並優化現有Web專案
- 交付具有高質量 UI / UX 的項目的經驗
- 負責解決極端前端體驗的各種疑難雜症
- 擁有Webpack bundling 實務經驗
- 能使用相關除錯工具來偵錯，如Vue/Chrome debugging tools
- 編寫可測試化的程式碼
- 擁有Git版本控制實務經驗
- 熱愛前端技術，性格樂觀開朗，邏輯性強，善於與不同背景的人交流合作
- 能適應新創的步調和變化並樂於持續精進程式效能和自身的技術能力
- 擁有良好的溝通能力、執行力、積極的態度，並具備團隊合作能力者
- 其他主管交辦事項

加分條件:
- 擁有解決mobile瀏覽器支援性的經驗
- 從高性能桌上型電腦到小型移動設備的各種客戶端開發響應式網站的經驗


前端開發框架二擇一:

Vue:
- 了解最新 Vue 3 的語法
- 2 年以上開發 JavaScript, ES6 的經驗，以及對 Vue 有深入了解
- 了解 Pinia, Vuex 等狀態管理工具

加分條件:
- 使用過 Cordova 或其他跨平台架構手機 App

React:
- 2 年以上開發 JavaScript, ES6 的經驗，以及對 React.JS 有深入了解
- 了解 Redux、Flux 等狀態管理工具

加分條件:
- 開發 React Native, Native App 的經驗



",專科以上,不拘,"['Linux', 'AJAX', 'HTML', 'XML Web services', 'jQuery', 'CSS', 'Sass', 'Node.js', 'ReactJS', 'VueJS']","加分條件：
1. 熟練運用 Functional Programming
2. 熟悉前端單元測試"
【採線上面談】前端工程師,堅果科技有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/7lg8x?jobsource=jolist_a_relevance,"1. 負責網站、Mobile Web前端開發及維護。
2. 研究新互動應用技術，提升使用者體驗。
3. 根據產品需求完成頁面效果並優化效能。
4. 依據項目計劃，按時提交高品質程式碼。",專科以上,不拘,"['JavaScript', 'jQuery', 'CSS', 'VueJS']","【基本條件】
1. 一年以上前端開發經驗
2. 熟悉前端框架 Vue或React及JQuery 
3. 熟悉Html/CSS(SCSS)/Javascript 
4. 與後端工程配合進行API串接，完成產品開發
5. 熟悉Git管理工具
6. 具備良好溝通及邏輯思考能力，重視團隊合作。"
前端工程師,博樂資訊服務股份有限公司,台北市文山區,"月薪35,000~50,000元",//www.104.com.tw/job/6lqgd?jobsource=jolist_a_relevance,"【職務需求】
1. 需負責前端網頁設計、開發
2. 熟悉基本 Javascript、HTML、CSS 語法應用
3. 熟悉基本 ajax、web 應用程式架構
4. 具備參與團隊合作、與客戶互動討論意願
5. 具備程式軟體及網站技術與流程相關知識學習熱忱
6. 對於敏捷式開發有興趣

【加分條件】
1. 有 JQuery, Angular, Vue 相關經驗
2. 有 Typescript, sass/scss 相關經驗
3. 有 UI/UX設計、web 應用程式相關開發經驗
4. 有 Git 或其他版控軟體使用經驗
5. 願意嘗試及分享新網頁技術",大學、碩士,不拘,"['HTML', 'JavaScript', 'CSS']"," 1. 熟悉 Visual Studio Code 等前端開發工具
2. 工作上喜歡挑戰、具強烈企圖心 "
前端高級工程師,瑞杰資訊有限公司,台北市信義區,"月薪70,000~100,000元",//www.104.com.tw/job/70157?jobsource=jolist_a_relevance,"1、負責公司現有項目和新項目的前端修改調試和開發工作，為公司業務運營提供技術支持；
2、根據工作需要安排高效、高質地完成代碼編寫，確保符合規範的前端代碼規範；
3、與設計團隊緊密配合，能夠實現實現設計師的設計想法；
4、與後端開發團隊緊密配合，確保代碼有效對接，優化網站前端性能；
5、頁面通過標準校驗，兼容各主流瀏覽器；",專科以上,不拘,[],"1、熟練掌握JavaScript，熟悉HTML5/XML/JSON前端開發技術，熟悉DIV CSS布局,在過往的工作經歷中，參與開發的前端頁面對產品需求、UI/UE的設計稿重現度不低於99%；
2、能使用原生的Javascript或jQuery制作出頁面常用的表現層動態效果,有node.js經驗者優先；
3、具有react經驗優先
4、對瀏覽器兼容性、代碼可維護性、前端性能優化等有深入研究；
5、為人誠實正直，做事認真負責，具有良好的溝通和團隊協作能力；
6、有大流量網站前端或行動web開發經驗者優先。"
React  前端工程師,亞太滿譽科技有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/70w71?jobsource=jolist_a_relevance,"- 根據需求完成Web端的開發工作
- 参與前端相關產品的公共組件研發和優化
- 理解業務邏輯對不同的業務場景给出前端解决方案
- 負責對產品頁面性能的優化和維護",專科以上,不拘,"['HTML', 'JavaScript', 'CSS', 'ReactJS']","[ Must Have ]

- 有兩年以上web開發經驗

- 熟練使用JavaScript，CSS，HTML等前端語言

- 熟悉ES6語法了解語法特性（閉包、内存管理、緩存、通信等）

- 熟悉模塊化, 組件化, 前端工程化，並有一定實踐（Webpack/gulp 等前端構建工具）

- 掌握React技術棧, 熟練使用掌握Redux框架

- 熟練掌握Git流程, 具備一定分支管理, Git團隊協作經驗

[ Nice to Have ]

- 了解過umi, dva, antd框架者優先

- 具備良好的學習能力, 分析解決問題能力

- 有良好的代碼風格"
前端工程師,創創數位科技股份有限公司,台北市大安區,"月薪30,000~45,000元",//www.104.com.tw/job/6gy2f?jobsource=jolist_a_relevance,"1. 熟悉 JavaScript、jQuery、RWD，會用sass、gulp，
　懂html5、svg、canvas，能改效果也能自己寫 (重要) 
2. 至少二年以上從事Javascript開發的經歷，紮實的Javascript基礎知識 (重要) 
3. 懂RWD與UX，能提升網站使用體驗 (重要) 
4. 與 PM、UI/UX 設計師合作，分析設計前端架構，提升UI質感與UX體驗。 
5. 具備工程化的前端思維，具備較好的問題分析與解決能力。
6. 具framework開發經驗佳與模組化思維 
7. 思路清晰，具備良好的溝通能力和團隊協作，善於學習、總結，樂於分享。
8. 應徵時，請提供曾開發網站的網址，或可直接提供線上作品尤佳
9. 想知道更多，請參閱創創官網徵才資訊：	https://cc-work.com",專科、大學、碩士,資訊工程相關、藝術學科類、大眾傳播學科類,"['AJAX', 'DHTML', 'HTML', 'JavaScript', 'XHTML', 'jQuery']","[ Must Have ]

- 有兩年以上web開發經驗

- 熟練使用JavaScript，CSS，HTML等前端語言

- 熟悉ES6語法了解語法特性（閉包、内存管理、緩存、通信等）

- 熟悉模塊化, 組件化, 前端工程化，並有一定實踐（Webpack/gulp 等前端構建工具）

- 掌握React技術棧, 熟練使用掌握Redux框架

- 熟練掌握Git流程, 具備一定分支管理, Git團隊協作經驗

[ Nice to Have ]

- 了解過umi, dva, antd框架者優先

- 具備良好的學習能力, 分析解決問題能力

- 有良好的代碼風格"
