職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
軟體工程師(前端),來毅數位科技股份有限公司,台北市信義區,待遇面議,//www.104.com.tw/job/4wc4m?jobsource=jolist_d_relevance,"負責軟體前端程式設計開發、優化及測試。
1. 熟悉至少一種程式語言如：Vue, Bootstrap, html5等技術，具開發javascript經驗或其他。
2. 具HTTP、Socket、RESTful、Soap等Web Service API 經驗者佳。
3. 產品、網頁以及數據可視化開發經驗。
4. 能獨立開發產品所需之javascript者予以加分。

",大學以上,資訊管理相關、資訊工程相關、應用數學相關,"['Linux', 'Git', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'Node.js', 'AngularJS', 'VueJS']","1. 具獨立開發產品所需之javascript經驗者尤佳
2. 熟悉前端開發以及美術設計合作流程者佳
3. 具備基本網路、伺服器知識
"
前端工程師,思納捷科技股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/7ajau?jobsource=jolist_d_relevance,"使用Vue.js開發前端應用程式
(該應用是使用於觸控裝置上，觸控裝置的運行環境採用Ubuntu系統)",大學以上,資訊管理相關、資訊工程相關、應用數學相關,[]," 一、	知識：
- 熟悉閉包(Closure)、ES6語法
- 熟悉Vue原理並熟悉其官方生態，包含Vue-router、Vuex等，以及如何使用事件總線(Event bus)
- 熟悉linux指令，並能夠撰寫簡單的腳本
- 熟悉Webpack並必須知道require.context是如何使用的，怎麼自動化載入相關模塊
- 熟悉如何使用nodejs框架express並能建構簡單的後端服務
- 熟悉nodejs，知道如何進行自訂CLI的建構
- 掌握非同步操作，會有多支API要進行整合的情況
二、	技能：
前端程式設計、Vue、webpack、express
 "
前端工程師,智域國際股份有限公司,台北市信義區,待遇面議,//www.104.com.tw/job/7lb4b?jobsource=jolist_d_relevance,"資工資管相關科系畢業，無工作經驗可 
• 至少精通一種前端程式語言（如：javascript,typescript) 
• 至少具備使用過一種前端框架的經驗驗(如：Vue.js/React Native/Angular)
• 與後端API串接
• 有使用git的相關經驗 
【加分條件】
有任一雲端服務使用經驗（AWS/ Azure尤佳） 
• 擁有高併發及高可用的經驗 
• 熟悉CI/CD流程 
• 有參與Open Source Project的經驗",專科以上,商業及管理學科類、數學及電算機科學學科類、教育學科類,"['Linux', 'Android', 'iOS', 'Git', 'ASP.NET', 'C#', 'MS SQL', 'AWS', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'Node.js', 'ReactNative', 'ReactJS', 'VueJS', 'Angular']","1. 熱愛網路、熱於學習、態度認真負責、對網路資訊有興趣者。
2. 熟悉Office 軟體操作、領導社團活動經驗、有責任感、開朗、自信、細心者。
3. 英語流利 或 3C重度使用者，優先錄取。
4. 無書不歡，一目十行、過目不忘，江湖人稱書蟲者，優先錄取。
5. 科技宅男女，崇尚自由開源(Open Source)、並樂於據此推廣者，優先錄取。"
前端工程師,派可有限公司,台北市中山區,"月薪100,000~200,000元",//www.104.com.tw/job/7nq7i?jobsource=jolist_d_relevance,"職責：
- 在應用程序或網絡上開發加密交易功能。
- 構建具有靈活性和可擴展性的前端系統。
- 與團隊合作，高效開發產品功能，並以高質量交付實施。
- 為錢包服務和加密交易功能集成 API 服務。
- 探索尖端框架或技術堆棧以提高開發管道效率。

要求：
- 強大的原生應用程序開發或Web開發編程技能。
- 5 年以上應用程序或 Web 開發經驗。
- 熟悉流行的Web開發框架（React優先）。紮實的​​性能優化能力和強大的問題解決能力。
- 熟悉android / iOS系統的基礎知識和移動應用程序性能改進的經驗。
- 至少擁有計算機科學學士學位或同等的實踐經驗。
- 與加密貨幣相關的經驗將是一個優勢。",大學以上,不拘,[],"1. 熱愛網路、熱於學習、態度認真負責、對網路資訊有興趣者。
2. 熟悉Office 軟體操作、領導社團活動經驗、有責任感、開朗、自信、細心者。
3. 英語流利 或 3C重度使用者，優先錄取。
4. 無書不歡，一目十行、過目不忘，江湖人稱書蟲者，優先錄取。
5. 科技宅男女，崇尚自由開源(Open Source)、並樂於據此推廣者，優先錄取。"
前端設計師,擎雲數位科技有限公司,高雄市三民區,"月薪35,000~60,000元",//www.104.com.tw/job/62so6?jobsource=jolist_d_relevance,"工作內容:
1. 網頁版面規劃、套版、特效互動設計
2. 與UI/UX Designers及後端工程師協作開發Web系統介面
3. 熟悉前端建置與佈署，與後端 API 進行串接
4. 負責網站前端開發，優化用戶端功能設計
5. 對學習新技術具有熱情，具備良好的溝通及團隊合作能力


必備技能 Required Skills:
1. 熟悉 HTML5, CSS3, ES6+ Javascript
2. 熟悉並使⽤過CSS預處理程序，如：less, sass, stylus
3. 有 CSS Framework 使⽤經驗，如：Bootstrap
4. 熟悉且有 RWD 網站設計經驗
5. 熟悉 Git 版本控制⼯具
6. 有 RESTful API 知識與串接經驗
7. 熟悉 NPM 或 Yarn 管理模組經驗
8. 有手機/平板的 Web 開發經驗

",大學、碩士,資訊工程相關、其他數學及電算機科學相關、資訊管理相關,"['AJAX', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'VueJS', 'HTTP']","1. 熟悉 VueJS 相關 SPA 經驗
2. 熟悉 Vuex
3. 熟悉測試腳本 Jest
4. 熟悉前端建構⼯具 如： Webpack, Gulp
5. 使⽤過 CSS-in-JS 相關技術
6. 熟悉 UI/UX 設計⼯具，或具 UI/UX 相關背景
7.熟悉 JS Design Patterns"
Frontend Developer |  React 前端工程師,Nexio Technology Limited_睿世軟體科技股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/6zetk?jobsource=jolist_d_relevance,"1.    Web專案前端新功能開發與維護，與後端API串接
2.    建構高複用性組件及模組化的程式碼
3.    優化及自動化現有部署流程及開發
4.    編寫可測試化的程式碼
",大學、碩士,資訊工程相關、其他數學及電算機科學相關、資訊管理相關,[]," Must have:
1.    1年以上Web前端開發經驗
2.    熟悉ES5/ES6、React.JS 前端框架，建構可複用的React 組件，和設計及後端團隊協同分析並優化現有Web專案
3.    擁有Git版本控制實務經驗
4.    擁有Webpack bundling 機制實務經驗
5.    能使用相關除錯工具來偵錯及解決問題，如React/Chrome debugging tools

Plus: 
1.    有Github或其他可供檢視的開源專案
2.    TDD相關開發經驗，有測試框架例如Jest/Enzyme/Mocha使用經驗
3.    Node.JS相關開發經驗 "
前端工程師,英屬維京群島商飛力通股份有限公司台灣分公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7hfqr?jobsource=jolist_d_relevance,"負責App/Web前端開發、整合等。
前端工程師(Front-end developer ) 負責網頁與使用者互動的角色，
根據設計稿實作出使用者介面、以及如何編排功能的流程、資訊的呈現也對使用者體驗十分重要！
前端工程師需要編程的能力，同時也會具備設計學、色彩學的知識
與後端工程師合作介接 RESTFul API。",專科以上,數學及電算機科學學科類、資訊管理相關,"['Git', 'AJAX', 'HTML', 'JavaScript', 'CSS', 'VueJS', 'Angular']","‧ 熟悉 HTML / CSS / JavaScript。
‧ 能使用前端框架 Vue / Angular 任一以上。
‧ 能使用 AJAX、AXIOS 等 Web 技術。
‧ 能使用 RWD、CSS 預處理器(Sass、Less、Stylus 之一)等技術。
‧ 能使用 Webpack、Babel 任一以上。
‧ 有使用過版本管理(git)經驗。"
前端工程師,尤米爾科技有限公司,台北市大安區,"月薪40,000~80,000元",//www.104.com.tw/job/7gs84?jobsource=jolist_d_relevance,"工作內容：
1. 以 Vue.js 開發前端畫面、互動效果與串接後端API
2. 將會與PM, UI/UX ,後端,Mobile團隊協作開發
3. 開發未來新產品以及維護舊有產品
4. 設計出高可維護性，共用元件減少冗餘代碼
5. 協助排查問題
6. 持續優化、重構與維護既有程式碼

條件要求：
1. 熟悉Git或SVN版本控制工具
2. 熟悉Vue.js,npm
3. 熟悉 Javascript, HTML, CSS 語法
4. 具後端API介接經驗。
5. 具響應式設計（RWD）經驗
6. 良好的學習能力、團隊溝通能力、善於思考獨立分析並解決問題。

",專科、大學、碩士,不拘,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']","加分條件：
1. 熟練運用 Functional Programming
2. 熟悉前端單元測試"
前端工程師,旻新科技股份有限公司,台中市豐原區,"月薪50,000~65,000元",//www.104.com.tw/job/7jq92?jobsource=jolist_d_relevance,"1.負責網站前端開發、排版與維護。
2.負責網站套版、特效、互動設計。
3.與後端工程師合作開發。
4.持續優化網站效能。
5.與 PM 溝通協調需求規格。",專科、大學、碩士,不拘,[],"職務需求
1.JavaScript、Bootstrap、HTML 與 CSS。
2.有使用過一種前端框架的經驗。
3.有串接 RESTFul API 經驗。
4.有 Git 版本控制經驗。

 
加分條件
1.有任一圖資 API 經驗者佳。 
2.有獨立製作網站經驗者佳。"
WEB前端工程師,新代科技集團_聯達智能股份有限公司,新竹市,待遇面議,//www.104.com.tw/job/79es0?jobsource=jolist_a_relevance,"1. 創造給客戶更好的 UI/UX體驗
2. 設計、開發網頁介面
3. 負責網站網頁前端程式撰寫
4. 維護並優化頁面效能
5. 與其他部門前端工程師合作共同開發
6. 後端工程師配合，串接 API，完成產品開發
7. 開發重複使用前端組件
8. 設計優化前端開流程",大學以上,資訊管理相關、資訊工程相關,"['C#', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'VueJS']"," 1. 熟悉 HTML / CSS / JavaScript 
2. 熟悉前端框架 Vue /Vuex , Angular
3. 具相關lib使用經驗尤佳 (ex: JQuery , lodash)
4. 具與後端工程師合作介接 RESTFul API 經驗尤佳
5. 具程式版本管理經驗尤佳 "
前端工程師,關網資訊股份有限公司,台北市大安區,待遇面議,//www.104.com.tw/job/7i6la?jobsource=jolist_a_relevance,"1.	與產品經理 / 領域專家溝通需求，並提出前端解决方案
2.	根據需求完成Web端的開發工作
3.	對產品頁面性能的優化和維護",專科、大學、碩士,資訊工程相關、資訊管理相關、其他數學及電算機科學相關,"['Git', 'HTML', 'JavaScript', 'CSS']","1.　良好溝通並且願意幫助團隊一起成長
2.　熟悉 GIT
3.　熟悉 HTML5 / CSS3 /JavaScript 
4.　熟悉任一前端框架（React、Vue、Angular），React 尤佳
5.　熟悉任一 State machine 框架（例如：Redux）
6.　了解 JS 建構工具（例如：Browserify、WebPack、Grunt、Gulp）
"
【福利佳】前端工程師,恒利威科技有限公司,台北市南港區,待遇面議,//www.104.com.tw/job/6uz1x?jobsource=jolist_a_relevance,"1. 與UI/UX團隊合作, 進行網站前端開發, 改版及維護
2. 與後端團隊合作, 串接API與呈現資料
3. 維護及優化現有站台前端功能
4. 前端功能設計與規劃

工作技能
1. 熟悉Javascript, HTML5, CSS3
2. 熟悉Vue框架，並有1年以上相關開發經驗
3. 能善用ES6以上語法",專科以上,不拘,[],"1. 有使用webpack等自動化工具經驗
2. 有Node.js開發經驗
3. 熟悉至少一種CSS預處理器(sass, less)
4. 熟悉RESTful API 
5. 能處理前端跨瀏覽器兼容問題"
網站前端工程師,夢幻互娛國際有限公司,台北市信義區,待遇面議,//www.104.com.tw/job/7lyhy?jobsource=jolist_a_relevance,"1. 網站前端架構及開發作業，配合執行PM、設計執行相關需求。
2. 必須熟悉Javascript、jQuery、HTML、CSS。
3. 熟悉API串接，能配合後端工程師進行API架構規劃。


以下是我們的相關資訊，歡迎參閱唷！
官網：https://www.degames.com.tw
FB：https://www.facebook.com/DreamDEgames
IG：https://www.instagram.com/degames.global

若您對我們的工作機會有興趣，或想了解更多，
不要猶豫，直接投起來：）",大學,不拘,"['HTML', 'JavaScript', 'jQuery', 'CSS']","其他條件 ：
1. 熟悉至少一種主流的前端框架，如Vue、React、Angular，並有實際站台執行建構經驗。
2. 對於資料庫有一定程度應用及了解，如MongoDB、Redis、Mysql(MariaDB)
3. 熟悉webpack、gulp、npm、yarn尤佳。
4. 對於HTTP等協議有研究，並了解瀏覽器原理，熟悉TCP等協定尤佳。
5. 具有良好的溝通能力、文件編寫能力、重視團隊合作、有鑽研精神、對技術充滿熱情。
6. 具有影音平台開發經驗尤佳。
"
React  前端工程師,亞太滿譽科技有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/70w71?jobsource=jolist_a_relevance,"- 根據需求完成Web端的開發工作
- 参與前端相關產品的公共組件研發和優化
- 理解業務邏輯對不同的業務場景给出前端解决方案
- 負責對產品頁面性能的優化和維護",大學,不拘,"['HTML', 'JavaScript', 'CSS', 'ReactJS']","[ Must Have ]

- 有兩年以上web開發經驗

- 熟練使用JavaScript，CSS，HTML等前端語言

- 熟悉ES6語法了解語法特性（閉包、内存管理、緩存、通信等）

- 熟悉模塊化, 組件化, 前端工程化，並有一定實踐（Webpack/gulp 等前端構建工具）

- 掌握React技術棧, 熟練使用掌握Redux框架

- 熟練掌握Git流程, 具備一定分支管理, Git團隊協作經驗

[ Nice to Have ]

- 了解過umi, dva, antd框架者優先

- 具備良好的學習能力, 分析解決問題能力

- 有良好的代碼風格"
